,wave1_amp_middle,wave1_amp_max,wave1_phase_middle,wave2_amp_middle,wave2_amp_max,wave2_phase_middle,wave3_amp_middle,wave3_amp_max,wave3_phase_middle,wave4_amp_middle,wave4_amp_max,wave4_phase_middle,wave5_amp_middle,wave5_amp_max,wave5_phase_middle,wave6_amp_middle,wave6_amp_max,wave6_phase_middle,wave7_amp_middle,wave7_amp_max,wave7_phase_middle,wave8_amp_middle,wave8_amp_max,wave8_phase_middle,wave9_amp_middle,wave9_amp_max,wave9_phase_middle,ZW3_index,env_amp_mean,env_extent,env_start_lon,env_end_lon,nenv_amp_mean,nenv_extent,nenv_start_lon,nenv_end_lon
1988-07-11,131.75,147.30,225.00,53.06,70.45,105.00,52.66,53.50,34.50,20.99,26.62,58.50,5.41,11.90,21.75,3.67,10.69,7.50,5.97,6.73,9.75,2.10,3.77,1.50,0.69,3.23,24.00,0.13,165.05,156.75,228.00,24.00,1.01,63.75,301.50,4.50
1988-07-12,139.67,153.82,226.50,51.00,68.31,105.75,53.71,54.32,36.00,20.85,27.66,59.25,3.23,10.73,20.25,4.32,10.18,5.25,3.94,6.23,10.50,2.38,2.67,0.75,0.71,2.77,20.25,0.14,170.10,165.00,228.75,33.00,1.06,74.25,300.00,13.50
1988-07-13,146.02,159.08,228.75,48.28,63.96,107.25,51.48,52.29,38.25,21.74,29.25,60.00,2.19,9.19,15.75,5.27,8.56,7.50,2.66,5.78,8.25,2.27,2.47,0.00,1.27,3.48,20.25,0.10,172.66,168.00,230.25,37.50,1.07,79.50,301.50,20.25
1988-07-14,151.49,163.26,231.00,45.56,58.19,110.25,47.33,48.13,39.75,22.49,29.90,61.50,3.10,8.07,7.50,5.28,7.97,9.00,3.24,5.28,5.25,2.10,2.27,0.75,0.87,4.11,18.75,0.09,174.69,170.25,232.50,42.00,1.09,93.75,303.00,36.00
1988-07-15,155.37,166.34,233.25,43.46,55.11,113.25,42.23,43.36,41.25,23.14,29.10,62.25,5.76,9.50,8.25,4.94,8.95,9.00,3.28,4.65,4.50,2.29,2.71,0.00,1.17,3.81,15.00,0.08,176.01,172.50,233.25,45.00,1.08,101.25,303.75,44.25
1988-07-16,158.72,168.82,235.50,42.77,52.07,115.50,39.01,39.89,42.00,24.56,27.62,63.00,6.22,10.39,9.75,4.77,10.68,6.00,2.35,4.67,5.25,2.58,3.21,1.50,1.02,3.83,15.75,0.02,177.18,174.75,232.50,46.50,1.07,98.25,306.75,44.25
1988-07-17,161.26,170.31,236.25,40.98,49.35,117.00,37.38,37.69,44.25,25.32,25.32,65.25,6.09,11.31,8.25,6.22,10.47,9.00,2.19,4.34,2.25,2.72,3.47,3.75,1.37,4.03,12.75,-0.02,177.80,175.50,232.50,47.25,1.05,96.75,311.25,47.25
1988-07-18,162.80,170.72,236.25,38.88,47.21,117.75,36.16,36.73,46.50,23.38,23.42,68.25,6.76,12.24,6.75,4.30,9.43,10.50,2.84,5.00,4.50,1.75,2.75,2.25,0.90,4.02,12.00,-0.01,177.37,173.25,237.00,49.50,1.04,104.25,306.75,50.25
1988-07-19,162.29,170.13,234.75,37.56,45.91,119.25,36.32,37.55,48.00,19.11,19.57,70.50,8.82,14.07,6.00,4.78,10.15,7.50,2.35,4.68,8.25,2.75,3.36,4.50,1.10,3.75,14.25,0.01,176.33,170.25,241.50,51.00,1.02,108.75,303.75,51.75
1988-07-20,160.32,168.02,234.00,36.53,43.92,120.75,38.14,39.07,49.50,17.49,17.50,72.75,12.18,15.61,9.75,3.64,10.32,9.00,1.14,4.20,49.50,2.06,2.66,4.50,1.33,4.65,10.50,-0.02,174.34,168.75,244.50,52.50,0.96,114.75,299.25,53.25
1988-07-21,159.53,166.94,233.25,34.96,41.04,123.75,38.77,39.44,51.75,15.45,15.79,75.00,11.07,15.81,13.50,4.36,9.76,4.50,2.15,4.74,2.25,2.20,2.89,2.25,1.51,4.14,15.00,-0.01,172.95,163.50,249.00,51.75,0.90,51.00,300.00,350.25
1988-07-22,159.14,166.98,233.25,33.66,37.81,124.50,39.43,39.85,53.25,14.30,15.10,76.50,8.73,14.12,12.75,4.05,12.06,3.75,2.34,4.38,51.00,2.97,3.75,7.50,1.45,3.73,15.00,-0.04,172.30,157.50,254.25,51.00,0.87,44.25,302.25,345.75
1988-07-23,157.47,165.81,233.25,33.53,36.36,125.25,40.20,40.44,55.50,14.45,16.04,81.75,7.53,10.92,12.00,5.17,14.59,2.25,2.00,4.20,0.75,1.15,3.28,9.75,1.85,3.61,14.25,-0.06,171.05,152.25,261.00,52.50,0.89,44.25,296.25,339.75
1988-07-24,155.15,163.78,232.50,33.97,37.86,126.75,40.00,40.28,56.25,13.21,15.00,87.75,6.37,7.66,9.75,5.44,17.49,4.50,1.96,4.85,0.00,1.17,1.87,7.50,1.94,3.61,14.25,-0.10,169.19,146.25,269.25,54.75,0.91,45.00,294.75,339.00
1988-07-25,152.64,161.14,231.00,36.27,40.55,129.75,39.04,39.14,57.75,10.04,12.14,4.50,6.96,8.13,6.75,4.69,17.84,4.50,1.24,4.73,0.75,1.15,1.86,2.25,1.38,3.25,15.75,-0.18,167.33,138.75,278.25,56.25,0.92,43.50,297.75,340.50
1988-07-26,151.06,159.57,230.25,39.18,42.83,131.25,37.66,38.80,58.50,6.28,7.15,12.75,7.61,9.27,5.25,4.39,16.89,3.00,2.20,5.97,0.00,1.57,2.59,3.75,1.40,2.68,14.25,-0.22,166.92,131.25,283.50,54.00,0.95,49.50,4.50,53.25
1988-07-27,153.41,161.57,229.50,41.19,44.31,132.00,36.48,38.83,60.75,2.95,9.72,27.75,9.90,11.10,7.50,4.40,16.91,6.75,1.42,6.26,8.25,1.77,2.80,3.00,1.02,2.72,15.00,-0.27,169.62,132.00,287.25,58.50,1.01,63.00,356.25,58.50
1988-07-28,157.42,164.99,228.75,43.71,46.11,133.50,34.66,39.85,63.75,2.90,14.24,51.00,9.90,11.63,12.75,1.85,17.60,6.00,0.23,7.63,26.25,2.76,2.93,6.75,1.21,3.11,13.50,-0.35,173.43,143.25,290.25,72.75,1.10,128.25,297.00,64.50
1988-07-29,161.05,167.52,228.75,45.71,48.28,135.00,31.55,41.46,67.50,2.40,14.90,63.00,5.87,9.47,17.25,3.13,17.69,59.25,1.39,9.51,43.50,1.65,3.47,7.50,1.25,2.83,13.50,-0.38,176.16,157.50,293.25,90.00,1.15,131.25,300.00,70.50
1988-07-30,162.64,168.54,229.50,46.16,49.40,135.75,25.91,42.60,72.00,1.40,13.85,50.25,4.09,8.30,9.00,3.52,18.38,5.25,1.46,10.18,49.50,1.78,3.87,10.50,0.82,2.80,16.50,-0.44,177.15,252.00,295.50,186.75,1.20,132.00,301.50,72.75
1988-07-31,163.12,168.83,230.25,45.36,48.96,134.25,19.23,40.44,77.25,3.97,13.34,38.25,6.23,8.20,10.50,0.60,17.20,15.00,2.48,8.52,48.00,1.64,2.53,11.25,0.70,2.68,13.50,-0.45,177.53,213.00,295.50,147.75,1.29,132.75,306.00,78.00
1988-08-01,162.94,168.66,231.00,44.35,53.73,131.25,13.54,37.82,84.00,7.83,13.35,37.50,5.00,8.96,15.75,2.45,14.24,45.75,2.33,7.85,3.00,1.77,2.61,14.25,0.80,2.79,13.50,-0.41,178.26,176.25,294.75,110.25,1.41,117.00,327.75,84.00
1988-08-02,160.88,165.94,231.00,43.20,59.71,127.50,10.88,37.12,96.00,9.50,12.28,40.50,1.99,10.40,6.00,4.06,11.53,51.00,1.45,6.83,8.25,1.22,3.55,15.75,0.67,2.62,19.50,-0.41,177.21,183.75,291.00,114.00,1.53,102.75,343.50,85.50
1988-08-03,158.49,163.16,232.50,40.64,66.32,124.50,14.41,35.35,107.25,9.71,12.18,40.50,7.75,13.02,2.25,2.39,11.80,54.00,0.57,7.06,38.25,1.29,3.96,13.50,0.94,3.10,15.00,-0.50,176.01,279.00,195.75,114.00,1.57,93.75,350.25,83.25
1988-08-04,158.68,163.25,234.00,37.10,71.00,123.00,19.51,32.11,113.25,9.78,13.50,39.75,13.08,15.76,6.75,1.31,13.14,43.50,2.32,6.96,47.25,0.82,3.56,14.25,0.62,3.23,17.25,-0.70,176.72,272.25,194.25,105.75,1.61,87.00,357.75,84.00
1988-08-05,160.72,165.95,235.50,34.84,73.42,123.00,25.21,30.14,117.75,9.33,15.81,36.75,15.70,21.38,11.25,3.60,11.70,43.50,1.14,7.66,45.75,0.88,2.07,18.00,1.05,3.50,16.50,-0.80,180.34,272.25,194.25,105.75,1.70,90.75,357.00,87.00
1988-08-06,161.58,168.22,236.25,33.21,73.99,123.00,29.05,29.14,2.25,11.88,17.53,33.75,17.55,25.69,15.00,4.25,8.37,49.50,2.25,7.55,41.25,0.69,1.56,1.50,1.19,3.63,15.00,-0.90,183.55,273.75,194.25,107.25,1.81,99.00,351.75,90.00
1988-08-07,162.76,170.54,237.75,32.81,72.42,122.25,31.64,31.88,5.25,15.47,19.50,35.25,15.77,26.79,19.50,3.38,6.77,48.75,2.19,7.31,41.25,1.40,3.32,10.50,0.88,3.27,21.00,-0.95,186.90,279.75,192.00,111.00,1.88,108.75,345.75,93.75
1988-08-08,162.87,171.47,237.75,33.21,72.23,120.75,33.42,33.58,6.00,18.32,21.63,37.50,10.64,25.24,20.25,4.85,7.43,51.00,2.52,9.08,43.50,0.54,3.95,9.75,0.15,3.15,14.25,-0.96,189.04,288.75,187.50,115.50,1.89,114.75,342.00,96.00
1988-08-09,161.62,171.52,237.75,32.82,74.15,120.00,36.62,36.69,4.50,20.78,23.73,40.50,8.85,24.50,18.00,2.91,8.85,0.00,1.02,8.19,51.00,1.30,3.70,4.50,0.66,3.12,19.50,-1.10,190.44,293.25,186.75,119.25,1.87,117.75,339.75,96.75
1988-08-10,161.19,171.56,237.75,33.42,77.89,118.50,42.77,42.88,3.75,21.42,24.02,42.75,9.03,25.75,18.75,0.80,6.34,23.25,0.30,6.82,3.75,2.00,3.22,4.50,1.17,2.56,30.00,-1.27,193.02,294.75,186.00,120.00,1.89,123.00,150.00,272.25
1988-08-11,160.94,171.38,237.00,34.73,82.50,115.50,49.43,49.50,4.50,19.44,21.92,45.75,6.92,25.71,20.25,2.45,6.91,39.75,0.81,6.96,9.75,1.55,2.77,6.75,1.55,2.51,32.25,-1.21,196.05,294.75,185.25,119.25,1.93,131.25,149.25,279.75
1988-08-12,160.68,170.86,235.50,35.60,87.64,112.50,56.70,56.70,6.00,15.00,22.04,48.75,5.48,22.69,18.00,3.85,9.52,49.50,1.40,7.19,5.25,1.57,2.67,5.25,1.88,3.02,33.75,-1.07,199.87,298.50,182.25,120.00,1.98,141.75,148.50,289.50
1988-08-13,159.51,168.94,232.50,36.30,94.89,109.50,62.55,62.55,7.50,10.96,21.03,50.25,6.87,19.68,18.00,3.35,8.37,57.75,0.91,7.02,7.50,0.85,2.74,6.00,1.79,3.49,34.50,-0.99,203.70,304.50,178.50,122.25,2.05,150.75,147.00,297.00
1988-08-14,160.17,168.82,230.25,37.45,99.72,107.25,66.02,66.16,9.75,7.13,17.70,49.50,6.69,20.13,20.25,2.15,7.38,57.75,1.91,6.33,0.75,1.24,2.53,2.25,1.37,3.58,31.50,-0.96,206.78,306.75,178.50,124.50,2.10,163.50,146.25,309.00
1988-08-15,161.30,169.99,228.00,38.01,102.01,107.25,68.69,68.91,12.00,5.47,13.39,39.00,6.13,19.98,21.75,1.75,9.33,3.00,2.39,6.33,6.00,1.87,2.34,4.50,1.63,3.30,31.50,-0.88,209.27,306.75,180.75,126.75,2.16,172.50,147.00,318.75
1988-08-16,161.92,171.01,225.75,37.65,102.80,108.00,71.80,71.90,13.50,10.36,14.56,34.50,5.88,19.40,21.00,1.29,12.51,48.00,1.78,5.09,4.50,0.66,2.07,44.25,2.03,3.69,32.25,-0.84,211.28,309.00,182.25,130.50,2.19,179.25,148.50,327.00
1988-08-17,160.31,169.61,225.00,36.92,102.94,108.00,74.59,74.59,14.25,16.06,16.31,36.75,6.88,18.44,21.00,3.66,13.74,54.75,2.30,5.08,3.00,2.01,2.68,1.50,1.52,3.65,30.75,-0.78,211.67,311.25,183.75,134.25,2.19,186.00,147.75,333.00
1988-08-18,158.60,167.23,225.00,35.11,103.16,108.00,75.82,75.94,15.00,18.10,19.03,40.50,7.95,18.33,23.25,2.55,14.29,57.00,2.32,4.81,3.75,1.09,1.87,2.25,1.62,3.64,31.50,-0.77,210.74,183.00,182.25,4.50,2.21,187.50,147.00,333.75
1988-08-19,157.54,166.07,225.75,30.92,104.20,108.75,76.69,76.77,15.75,16.97,21.78,41.25,6.46,17.59,28.50,3.38,14.14,57.00,1.80,5.60,6.00,1.66,3.40,7.50,1.78,3.35,30.75,-0.78,211.00,184.50,180.00,3.75,2.27,190.50,146.25,336.00
1988-08-20,156.24,163.39,226.50,26.20,104.48,110.25,75.03,75.03,16.50,15.21,24.77,39.00,3.79,15.74,24.75,2.55,12.83,59.25,1.04,6.57,4.50,0.73,3.32,10.50,1.44,3.19,33.00,-0.82,209.14,178.50,180.75,358.50,2.29,191.25,146.25,336.75
1988-08-21,154.33,160.11,227.25,22.71,103.39,113.25,71.70,71.70,16.50,18.74,27.89,34.50,6.15,15.39,20.25,1.21,10.81,0.00,1.82,6.77,5.25,0.58,3.58,39.00,1.35,2.90,30.75,-0.93,205.92,177.00,178.50,354.75,2.28,194.25,144.75,338.25
1988-08-22,153.88,159.06,228.00,21.62,103.50,113.25,68.26,68.33,15.75,26.50,30.39,34.50,7.93,18.55,21.00,2.24,10.05,50.25,1.52,6.56,6.00,1.73,3.85,3.75,1.51,2.88,31.50,-0.98,204.29,179.25,176.25,354.75,2.26,197.25,144.00,340.50
1988-08-23,152.49,157.10,229.50,24.60,104.21,108.00,65.62,65.62,13.50,30.91,32.65,37.50,8.88,22.31,21.00,3.97,10.96,54.75,0.86,6.32,5.25,1.20,3.30,10.50,1.76,2.98,33.00,-1.04,202.08,183.00,174.00,356.25,2.21,200.25,143.25,342.75
1988-08-24,152.68,156.80,230.25,28.56,102.75,106.50,65.61,65.63,11.25,30.34,31.33,39.75,9.30,24.87,21.75,2.96,9.62,59.25,1.59,7.24,50.25,1.19,3.15,14.25,0.98,2.98,31.50,-1.19,200.76,184.50,175.50,359.25,2.15,202.50,144.00,345.75
1988-08-25,154.76,158.80,231.00,30.61,99.74,105.00,69.05,69.16,9.00,28.40,30.94,42.00,10.69,27.61,22.50,1.17,9.02,0.00,1.41,7.28,43.50,1.33,2.90,18.00,1.34,2.81,32.25,-1.26,200.04,185.25,178.50,3.00,2.08,200.25,146.25,345.75
1988-08-26,154.52,158.09,231.00,33.22,96.92,104.25,73.81,73.84,7.50,24.78,28.33,43.50,10.94,29.35,24.75,2.96,11.08,47.25,3.08,7.06,44.25,1.20,3.36,25.50,0.82,2.97,29.25,-1.24,198.43,188.25,180.00,7.50,2.02,183.00,148.50,330.75
1988-08-27,151.58,154.26,231.00,34.34,97.73,102.00,79.43,79.48,6.75,21.27,27.12,45.75,9.55,28.29,26.25,3.71,14.09,51.75,3.95,5.83,47.25,1.58,3.06,28.50,1.69,2.72,28.50,-1.21,195.97,185.25,180.00,4.50,1.97,137.25,150.75,287.25
1988-08-28,149.10,151.21,231.00,35.09,96.24,99.00,83.72,83.73,6.75,17.13,25.20,48.00,8.49,26.26,27.00,4.39,15.12,53.25,2.77,4.30,1.50,2.18,3.04,28.50,2.23,3.63,29.25,-1.22,192.53,173.25,183.75,356.25,1.89,140.25,151.50,291.00
1988-08-29,148.32,150.29,231.00,33.42,92.48,96.75,85.37,85.40,7.50,9.84,18.81,49.50,9.06,23.33,31.50,4.65,15.15,56.25,1.41,3.28,48.75,2.16,2.78,33.00,1.70,3.20,28.50,-1.24,189.34,152.25,187.50,339.00,1.82,141.00,153.00,293.25
1988-08-30,147.99,149.45,230.25,28.96,87.91,93.75,85.63,85.76,7.50,3.10,19.02,48.00,7.52,19.28,39.00,3.93,14.76,0.00,1.30,3.51,45.75,1.55,2.55,31.50,1.78,3.06,28.50,-1.23,186.36,139.50,190.50,329.25,1.79,139.50,158.25,297.00
1988-08-31,146.07,146.83,230.25,24.42,82.06,93.00,85.38,85.72,9.00,3.16,20.38,17.25,3.77,14.71,45.00,2.55,15.91,3.00,2.69,5.26,42.00,2.62,3.03,33.00,1.43,3.19,28.50,-1.22,181.53,130.50,197.25,327.00,1.74,131.25,169.50,300.00
1988-09-01,143.66,144.17,231.00,20.30,74.57,94.50,84.12,85.20,9.75,6.83,20.46,19.50,0.74,11.75,30.75,0.98,16.94,5.25,4.01,7.10,43.50,3.04,3.22,35.25,1.21,3.37,27.00,-1.14,176.20,125.25,203.25,327.75,1.71,118.50,183.75,301.50
1988-09-02,144.02,144.45,231.00,16.56,67.52,97.50,79.78,82.07,12.00,6.13,19.28,24.00,3.16,11.70,25.50,1.97,17.71,48.00,3.28,7.37,47.25,2.67,2.95,35.25,1.50,3.83,25.50,-0.93,173.24,122.25,206.25,327.75,1.73,94.50,209.25,303.00
1988-09-03,146.18,146.62,231.00,14.37,63.84,102.00,74.78,78.10,13.50,4.49,16.96,33.00,5.56,11.13,30.75,4.16,17.68,54.00,1.49,6.31,45.75,2.53,3.33,36.00,1.30,3.29,27.00,-0.67,172.61,119.25,210.75,329.25,1.73,93.75,213.75,306.75
1988-09-04,147.60,147.97,231.00,13.66,62.47,107.25,70.15,74.05,15.75,4.43,14.83,44.25,6.57,11.86,36.75,5.22,15.09,1.50,1.83,6.15,39.75,2.29,2.84,35.25,0.86,3.17,28.50,-0.55,171.56,119.25,215.25,333.75,1.70,93.75,217.50,310.50
1988-09-05,147.60,147.77,231.00,15.05,62.65,113.25,65.00,69.25,17.25,5.75,15.00,55.50,6.51,12.30,42.75,3.93,12.07,6.75,3.09,6.13,39.75,2.09,3.21,33.00,1.00,3.27,26.25,-0.50,168.69,119.25,220.50,339.00,1.64,95.25,221.25,315.75
1988-09-06,146.21,146.21,231.00,18.74,65.28,120.00,60.88,65.16,18.75,6.89,13.00,66.75,6.08,10.82,50.25,3.74,9.54,6.00,3.35,6.47,40.50,2.59,3.27,33.00,1.00,2.65,21.75,-0.49,165.39,112.50,228.00,339.75,1.62,95.25,222.75,317.25
1988-09-07,145.56,145.56,231.00,23.48,67.27,125.25,57.83,64.16,21.00,8.29,8.95,77.25,2.73,10.71,54.00,4.95,7.20,7.50,4.24,6.16,37.50,2.75,3.71,31.50,2.18,3.72,22.50,-0.46,163.52,120.75,234.75,354.75,1.63,97.50,223.50,320.25
1988-09-08,146.25,146.25,231.75,28.01,65.81,129.00,54.54,63.87,22.50,9.79,10.01,84.00,0.14,12.35,63.75,4.19,6.28,9.00,5.45,6.17,38.25,3.42,3.89,31.50,1.49,3.30,22.50,-0.41,162.65,108.00,36.75,144.00,1.67,102.00,225.00,326.25
1988-09-09,146.37,146.37,232.50,29.29,64.16,132.75,50.89,61.01,24.00,10.18,11.26,89.25,4.32,14.72,18.00,3.27,6.23,8.25,5.45,7.13,39.00,4.20,4.51,31.50,1.87,2.93,19.50,-0.33,161.37,111.00,36.00,146.25,1.68,102.75,226.50,328.50
1988-09-10,146.35,146.35,231.75,28.75,62.98,135.00,46.08,56.27,25.50,9.19,11.02,4.50,8.33,16.67,24.75,3.88,7.51,9.75,4.93,6.21,39.75,3.83,4.01,33.00,2.10,2.61,18.00,-0.34,158.98,110.25,38.25,147.75,1.64,102.00,228.75,330.00
1988-09-11,146.44,146.48,231.00,29.76,61.26,135.75,40.62,51.25,27.75,8.45,11.33,9.75,9.11,17.95,30.75,3.11,7.29,16.50,5.37,6.66,37.50,3.53,3.70,31.50,2.81,2.81,17.25,-0.34,157.03,105.00,41.25,145.50,1.59,97.50,230.25,327.00
1988-09-12,146.84,147.06,231.00,30.37,59.60,135.00,36.98,48.55,30.75,8.99,12.13,15.75,5.65,17.29,37.50,1.01,7.37,30.00,5.22,7.71,39.00,3.82,4.07,32.25,2.88,3.04,19.50,-0.24,156.47,102.75,261.00,3.00,1.63,98.25,230.25,327.75
1988-09-13,145.00,145.81,230.25,31.18,57.12,132.75,34.44,48.16,32.25,9.44,11.80,18.75,0.29,14.64,54.75,2.28,7.38,5.25,4.05,7.68,36.75,3.32,3.72,31.50,2.03,2.52,20.25,-0.09,155.14,99.00,46.50,144.75,1.65,104.25,228.00,331.50
1988-09-14,141.13,142.83,230.25,32.55,55.66,130.50,34.62,49.96,33.75,9.96,13.77,21.75,4.75,12.70,11.25,1.96,8.45,16.50,4.95,5.88,36.75,4.37,4.48,31.50,1.30,2.66,19.50,0.03,153.38,102.00,46.50,147.75,1.66,108.00,227.25,334.50
1988-09-15,135.41,138.94,231.75,33.92,56.79,129.75,36.33,52.54,36.00,8.17,14.77,25.50,6.72,13.89,16.50,0.57,8.43,21.75,4.56,5.65,35.25,3.00,3.27,30.00,1.79,3.15,15.75,0.23,150.66,95.25,54.75,149.25,1.68,122.25,45.75,167.25
1988-09-16,131.17,136.21,234.00,35.36,59.66,129.00,37.47,52.80,38.25,4.60,14.22,24.75,6.12,14.90,20.25,1.84,8.98,25.50,5.60,6.00,35.25,3.91,4.32,27.75,2.23,3.42,17.25,0.29,148.80,80.25,282.00,1.50,1.70,118.50,47.25,165.00
1988-09-17,128.78,135.54,235.50,38.79,61.68,128.25,36.87,52.31,40.50,4.72,13.26,16.50,4.29,13.93,18.75,0.93,8.64,28.50,6.20,6.60,35.25,3.81,4.61,30.00,2.34,3.38,17.25,0.32,149.70,84.75,279.75,3.75,1.76,117.00,45.75,162.00
1988-09-18,127.50,136.25,237.00,42.71,62.32,127.50,33.99,52.28,43.50,6.57,12.94,18.00,5.57,13.48,15.75,1.69,8.58,21.75,6.19,6.77,35.25,4.31,6.47,30.75,1.82,3.40,18.75,0.36,151.81,87.00,279.00,5.25,1.82,115.50,222.75,337.50
1988-09-19,126.92,136.76,238.50,46.13,60.98,126.75,29.90,52.34,45.75,5.90,14.98,23.25,5.97,13.61,20.25,1.91,8.71,26.25,6.26,7.22,36.75,3.54,6.63,32.25,1.52,3.38,16.50,0.41,153.37,88.50,280.50,8.25,1.87,117.75,222.00,339.00
1988-09-20,127.85,137.09,240.00,47.64,60.72,126.00,25.63,51.38,46.50,3.29,16.57,38.25,5.16,14.22,21.75,0.51,8.54,51.75,5.09,6.34,36.00,2.81,6.01,30.00,1.34,4.06,17.25,0.44,154.60,93.75,279.75,12.75,1.91,117.75,222.00,339.00
1988-09-21,127.55,137.32,242.25,47.87,60.21,126.00,23.25,49.53,45.00,5.34,17.37,62.25,6.05,13.64,21.75,1.88,8.93,10.50,5.91,6.61,36.00,4.37,4.84,29.25,1.36,3.92,18.00,0.36,155.12,93.75,282.00,15.00,1.91,122.25,49.50,171.00
1988-09-22,127.27,137.37,243.75,47.02,59.28,129.00,23.89,49.92,42.75,10.10,18.13,69.75,6.59,16.03,26.25,1.81,9.04,18.00,5.60,6.53,36.75,4.30,5.80,31.50,1.65,3.94,18.00,0.32,154.85,128.25,246.75,14.25,1.90,128.25,45.00,172.50
1988-09-23,126.47,136.90,246.00,45.33,57.57,131.25,28.08,53.11,39.75,14.13,18.04,73.50,5.62,18.71,30.75,0.91,8.79,14.25,5.36,6.50,36.00,4.19,5.39,31.50,0.99,3.60,18.00,0.35,153.58,78.75,245.25,323.25,1.90,131.25,42.00,172.50
1988-09-24,125.24,136.37,248.25,43.91,56.28,132.75,36.50,57.48,38.25,16.56,17.13,78.00,3.21,18.01,35.25,1.98,8.61,9.75,4.64,6.91,36.75,3.94,5.28,33.00,1.30,3.17,13.50,0.44,152.78,78.75,243.00,321.00,1.87,129.75,44.25,173.25
1988-09-25,124.22,135.14,249.75,42.99,55.95,135.00,45.21,62.57,39.00,15.79,15.83,82.50,0.47,18.02,49.50,3.16,7.91,11.25,3.81,5.46,35.25,2.90,5.59,33.00,1.83,2.83,14.25,0.51,152.54,78.00,244.50,321.75,1.82,134.25,42.00,175.50
1988-09-26,123.70,133.84,252.00,42.95,54.54,137.25,53.92,67.97,39.75,13.09,13.09,87.75,2.10,17.17,1.50,3.27,6.99,11.25,4.69,6.12,34.50,3.08,5.75,33.00,1.75,4.14,13.50,0.59,152.70,79.50,246.75,325.50,1.80,138.75,39.00,177.00
1988-09-27,121.71,131.96,252.75,43.59,55.09,140.25,61.27,73.11,41.25,8.64,8.76,5.25,4.40,15.70,5.25,4.15,6.93,12.00,6.13,7.32,36.75,3.25,5.70,33.75,1.72,3.82,13.50,0.66,153.16,82.50,64.50,146.25,1.80,141.00,37.50,177.75
1988-09-28,118.94,129.85,252.75,44.50,60.37,141.00,65.04,75.97,42.75,4.63,6.77,15.75,7.61,13.85,8.25,4.02,7.70,10.50,3.83,4.96,38.25,3.14,5.68,33.75,2.62,3.59,12.00,0.75,153.54,85.50,63.75,148.50,1.79,138.75,38.25,176.25
1988-09-29,115.77,128.28,254.25,44.09,62.60,141.00,67.09,75.29,43.50,3.45,7.74,31.50,9.69,12.68,13.50,5.17,7.21,7.50,3.59,4.13,35.25,3.28,6.13,34.50,2.69,3.49,15.75,0.71,152.73,84.00,63.75,147.00,1.78,137.25,39.00,175.50
1988-09-30,114.21,127.99,254.25,41.66,61.44,140.25,66.93,73.60,45.00,4.08,8.61,42.00,8.82,13.54,18.75,6.60,8.29,9.00,2.86,3.51,36.00,2.59,6.46,34.50,1.88,3.43,15.75,0.66,152.21,83.25,64.50,147.00,1.82,139.50,37.50,176.25
1988-10-01,114.82,127.57,254.25,38.60,59.96,139.50,63.72,68.84,46.50,4.68,9.68,44.25,7.07,14.74,24.00,6.43,6.88,11.25,2.28,3.18,30.75,1.40,5.22,35.25,2.18,3.52,17.25,0.59,151.04,89.25,260.25,348.75,1.85,144.00,36.75,180.00
1988-10-02,114.42,126.91,255.00,36.74,59.68,139.50,57.17,61.09,47.25,6.44,11.37,45.00,4.44,16.38,32.25,4.65,6.73,11.25,4.13,4.90,30.75,1.76,3.51,29.25,1.11,3.01,15.00,0.49,148.96,84.75,270.00,354.00,1.85,146.25,39.75,185.25
1988-10-03,113.13,127.29,255.75,35.23,61.58,140.25,49.91,52.87,48.75,6.27,12.38,48.00,3.17,17.67,54.00,3.67,7.16,6.00,4.43,5.26,32.25,2.07,4.68,31.50,1.70,3.13,15.75,0.35,148.02,76.50,277.50,353.25,1.85,150.00,43.50,192.75
1988-10-04,112.81,128.96,256.50,33.71,64.12,141.00,41.36,43.09,50.25,3.74,11.42,50.25,5.90,18.14,65.25,3.92,6.91,6.00,4.27,5.22,33.00,2.17,5.32,29.25,1.54,2.68,19.50,0.15,148.40,65.25,74.25,138.75,1.90,168.75,48.00,216.00
1988-10-05,112.63,129.76,256.50,31.72,65.69,141.75,32.94,36.67,51.75,3.54,14.30,37.50,7.19,16.20,0.00,3.13,6.03,6.75,3.97,4.65,31.50,2.33,5.11,29.25,0.76,2.08,20.25,-0.02,148.10,58.50,81.00,138.75,1.96,264.00,47.25,310.50
1988-10-06,113.39,129.47,256.50,28.18,65.32,144.00,25.70,34.00,54.00,8.02,18.65,36.75,6.57,16.00,6.75,1.87,7.42,12.75,2.75,3.29,31.50,1.71,3.58,25.50,0.48,1.78,12.75,-0.10,146.71,53.25,87.75,140.25,1.97,270.00,38.25,307.50
1988-10-07,113.36,128.22,257.25,23.72,64.86,147.75,19.90,31.53,56.25,11.92,20.63,39.75,3.28,15.28,9.00,1.51,8.80,40.50,1.64,2.58,30.00,2.72,2.80,27.00,1.04,1.80,9.75,-0.12,144.11,51.75,94.50,145.50,1.95,265.50,40.50,305.25
1988-10-08,110.49,124.59,257.25,19.10,65.98,148.50,17.30,32.67,58.50,13.66,21.63,43.50,0.86,15.99,0.00,5.00,8.93,49.50,2.23,2.74,29.25,1.80,3.41,27.00,1.15,2.06,12.00,-0.11,142.23,18.00,103.50,120.75,1.90,255.00,48.75,303.00
